"","ID","sex.off","type.off","class.cor.off","year.off","BirthYear.off","birthyear.int.off","InterpAge.x","Respawner.off","dam","respawner.info.x","sex.dam","type.dam","class.cor.dam","year.dam","BirthYear.dam","birthyear.int.dam","sire","InterpAge.y","Respawner.dam","respawner.info.y","sex.sire","type.sire","class.cor.sire","year.sire","LLRdam","LLRsire","LLRpair","OHdam","OHsire","MEpair","BirthYear.sire","birthyear.int.sire","InterpAge","Respawner.sire","respawner.info"
"8924","Uts_16_0y_1601","M","Offspring","0+",2016,2016,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8925","Uts_16_0y_1602","F","Offspring","0+",2016,2016,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8926","Uts_16_0y_1603","M","Offspring","0+",2016,2016,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_15A_029",NA,NA,NA,"M","Adult","Adult",2015,NA,3.57,NA,NA,0,NA,2009,2009,2,0,NA
"8927","Uts_16_0y_1604","F","Offspring","0+",2016,2016,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8928","Uts_16_0y_1605","M","Offspring","0+",2016,2016,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8929","Uts_16_0y_1606","M","Offspring","0+",2016,2016,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8930","Uts_16_0y_1607","M","Offspring","0+",2016,2016,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8931","Uts_16_0y_1608","M","Offspring","0+",2016,2016,2016,NA,NA,"Uts_15A_026",NA,"F","Adult","Adult",2015,2010,2010,NA,2,0,NA,NA,NA,NA,NA,4.63,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"8932","Uts_16_0y_1609","M","Offspring","0+",2016,2016,2016,NA,NA,"Uts_15A_026",NA,"F","Adult","Adult",2015,2010,2010,"Uts_15A_076",2,0,NA,"M","Adult","Adult",2015,2.33,1.21,4.44,0,0,0,2010,2010,2,0,NA
"8933","Uts_16_0y_1610","F","Offspring","0+",2016,2016,2016,NA,NA,"Uts_15A_055",NA,"F","Adult","Adult",2015,2009,2007,"Uts_15A_070",4,1,20,"M","Adult","Adult",2015,3.53,0.05,3.1,0,1,1,2009,2009,3,0,NA
"8934","Uts_16_0y_1611","F","Offspring","0+",2016,2016,2016,NA,NA,"Uts_15A_026",NA,"F","Adult","Adult",2015,2010,2010,"Uts_15A_076",2,0,NA,"M","Adult","Adult",2015,4.85,2.65,5.79,0,0,0,2010,2010,2,0,NA
"8935","Uts_16_0y_1612","F","Offspring","0+",2016,2016,2016,NA,NA,"Uts_15A_026",NA,"F","Adult","Adult",2015,2010,2010,"Uts_15A_076",2,0,NA,"M","Adult","Adult",2015,5.05,2.18,5.72,0,0,0,2010,2010,2,0,NA
"8936","Uts_16_0y_1613","M","Offspring","0+",2016,2016,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_15A_020",NA,NA,NA,"M","Adult","Adult",2015,NA,3.73,NA,NA,0,NA,2009,2009,3,0,NA
"8937","Uts_16_0y_1614","F","Offspring","0+",2016,2016,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8938","Uts_16_0y_1615","M","Offspring","0+",2016,2016,2016,NA,NA,"Uts_15A_066",NA,"F","Adult","Adult",2015,2007,2006,"Uts_15A_029",5,1,30,"M","Adult","Adult",2015,0.96,3.1,3.67,1,0,1,2009,2009,2,0,NA
"8939","Uts_16_0y_1616","M","Offspring","0+",2016,2016,2016,NA,NA,"Uts_15A_026",NA,"F","Adult","Adult",2015,2010,2010,"Uts_15A_029",2,0,NA,"M","Adult","Adult",2015,4.85,2.84,6.06,0,0,0,2009,2009,2,0,NA
"8940","Uts_16_0y_1617","M","Offspring","0+",2016,2016,2016,NA,NA,"Uts_15A_055",NA,"F","Adult","Adult",2015,2009,2007,NA,4,1,20,NA,NA,NA,NA,3.61,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"8941","Uts_16_0y_1618","M","Offspring","0+",2016,2016,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8942","Uts_16_0y_1619","M","Offspring","0+",2016,2016,2016,NA,NA,"Uts_17A_075",NA,"F","Adult","Adult",2017,2010,2009,"Uts_15A_064",5,1,30,"M","Adult","Adult",2015,4.11,2.44,4.6,0,0,0,2010,2010,1,0,NA
"8943","Uts_16_0y_1620","F","Offspring","0+",2016,2016,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_15A_079",NA,NA,NA,"M","Adult","Adult",2015,NA,4.21,NA,NA,0,NA,2011,2011,1,0,NA
"8944","Uts_16_0y_1621","M","Offspring","0+",2016,2016,2016,NA,NA,"Uts_15A_026",NA,"F","Adult","Adult",2015,2010,2010,"Uts_15A_029",2,0,NA,"M","Adult","Adult",2015,4.09,3.71,6.8,0,0,0,2009,2009,2,0,NA
"8945","Uts_16_0y_1622","F","Offspring","0+",2016,2016,2016,NA,NA,"Uts_15A_066",NA,"F","Adult","Adult",2015,2007,2006,NA,5,1,30,NA,NA,NA,NA,4.07,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"8946","Uts_16_0y_1623","M","Offspring","0+",2016,2016,2016,NA,NA,"Uts_15A_026",NA,"F","Adult","Adult",2015,2010,2010,"Uts_15A_076",2,0,NA,"M","Adult","Adult",2015,5.17,2.68,5.44,0,0,0,2010,2010,2,0,NA
"8947","Uts_16_0y_1624","M","Offspring","0+",2016,2016,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_15A_017",NA,NA,NA,"M","Adult","Adult",2015,NA,4.26,NA,NA,0,NA,2010,2010,1,0,NA
"8948","Uts_16_0y_1625","M","Offspring","0+",2016,2016,2016,NA,NA,"Uts_15A_066",NA,"F","Adult","Adult",2015,2007,2006,"Uts_15A_029",5,1,30,"M","Adult","Adult",2015,3.53,3.58,6.08,0,0,0,2009,2009,2,0,NA
"8949","Uts_16_0y_1626","F","Offspring","0+",2016,2016,2016,NA,NA,"Uts_11A_22",NA,"F","Adult","Adult",2011,2005,2006,NA,2,0,NA,NA,NA,NA,NA,3.67,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"8950","Uts_16_0y_1627","M","Offspring","0+",2016,2016,2016,NA,NA,"Uts_13A_047",NA,"F","Adult","Adult",2013,2008,2007,NA,3,1,10,NA,NA,NA,NA,4.72,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"8951","Uts_16_0y_1628","M","Offspring","0+",2016,2016,2016,NA,NA,"Uts_17A_075",NA,"F","Adult","Adult",2017,2010,2009,NA,5,1,30,NA,NA,NA,NA,4.06,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"8952","Uts_16_0y_1629","M","Offspring","0+",2016,2016,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_15A_070",NA,NA,NA,"M","Adult","Adult",2015,NA,2.15,NA,NA,0,NA,2009,2009,3,0,NA
"8953","Uts_16_0y_1630","F","Offspring","0+",2016,2016,2016,NA,NA,"Uts_15A_026",NA,"F","Adult","Adult",2015,2010,2010,"Uts_15A_076",2,0,NA,"M","Adult","Adult",2015,4.66,3.58,6.93,0,0,0,2010,2010,2,0,NA
"8954","Uts_16_0y_1631","M","Offspring","0+",2016,2016,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_15A_070",NA,NA,NA,"M","Adult","Adult",2015,NA,2.67,NA,NA,0,NA,2009,2009,3,0,NA
"8955","Uts_16_0y_1632","M","Offspring","0+",2016,2016,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8956","Uts_16_0y_1633","M","Offspring","0+",2016,2016,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8957","Uts_16_0y_1634","M","Offspring","0+",2016,2016,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_15A_020",NA,NA,NA,"M","Adult","Adult",2015,NA,5.52,NA,NA,0,NA,2009,2009,3,0,NA
"8958","Uts_16_0y_1635","M","Offspring","0+",2016,2016,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_15A_079",NA,NA,NA,"M","Adult","Adult",2015,NA,5.07,NA,NA,0,NA,2011,2011,1,0,NA
"8959","Uts_16_0y_1636","M","Offspring","0+",2016,2016,2016,NA,NA,"Uts_11A_22",NA,"F","Adult","Adult",2011,2005,2006,"Uts_15A_005",2,0,NA,"M","Adult","Adult",2015,4.57,3.07,6.92,0,0,0,2010,2010,2,0,NA
"8960","Uts_16_0y_1637","F","Offspring","0+",2016,2016,2016,NA,NA,"Uts_17A_078",NA,"F","Adult","Adult",2017,2010,2009,NA,5,1,30,NA,NA,NA,NA,3.8,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"8961","Uts_16_0y_1638","F","Offspring","0+",2016,2016,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8962","Uts_16_0y_1639","M","Offspring","0+",2016,2016,2016,NA,NA,"Uts_15A_026",NA,"F","Adult","Adult",2015,2010,2010,"Uts_15A_076",2,0,NA,"M","Adult","Adult",2015,4.36,2,4.82,0,0,0,2010,2010,2,0,NA
"8963","Uts_16_0y_1640","M","Offspring","0+",2016,2016,2016,NA,NA,"Uts_17A_078",NA,"F","Adult","Adult",2017,2010,2009,"Uts_15A_070",5,1,30,"M","Adult","Adult",2015,2.94,4.62,4.19,0,0,0,2009,2009,3,0,NA
"8964","Uts_16_0y_1641","M","Offspring","0+",2016,2016,2016,NA,NA,"Uts_17A_075",NA,"F","Adult","Adult",2017,2010,2009,"Uts_15A_076",5,1,30,"M","Adult","Adult",2015,5.55,1.42,3.02,0,0,0,2010,2010,2,0,NA
"8965","Uts_16_0y_1642","M","Offspring","0+",2016,2016,2016,NA,NA,"Uts_15A_066",NA,"F","Adult","Adult",2015,2007,2006,NA,5,1,30,NA,NA,NA,NA,3.73,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"8966","Uts_16_0y_1643","F","Offspring","0+",2016,2016,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_15A_079",NA,NA,NA,"M","Adult","Adult",2015,NA,4.53,NA,NA,0,NA,2011,2011,1,0,NA
"8967","Uts_16_0y_1644","F","Offspring","0+",2016,2016,2016,NA,NA,"Uts_15A_026",NA,"F","Adult","Adult",2015,2010,2010,"Uts_15A_029",2,0,NA,"M","Adult","Adult",2015,4.59,4.94,6.47,0,0,0,2009,2009,2,0,NA
"8968","Uts_16_0y_1645","M","Offspring","0+",2016,2016,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_15A_064",NA,NA,NA,"M","Adult","Adult",2015,NA,3,NA,NA,0,NA,2010,2010,1,0,NA
"8969","Uts_16_0y_1646","M","Offspring","0+",2016,2016,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8970","Uts_16_0y_1647","F","Offspring","0+",2016,2016,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8971","Uts_16_0y_1648","F","Offspring","0+",2016,2016,2016,NA,NA,"Uts_15A_026",NA,"F","Adult","Adult",2015,2010,2010,"Uts_15A_029",2,0,NA,"M","Adult","Adult",2015,6.06,3.84,7.16,0,0,0,2009,2009,2,0,NA
"8972","Uts_16_0y_1649","F","Offspring","0+",2016,2016,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8973","Uts_16_0y_1651","F","Offspring","0+",2016,2016,2016,NA,NA,"Uts_15A_026",NA,"F","Adult","Adult",2015,2010,2010,NA,2,0,NA,NA,NA,NA,NA,5.14,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"8974","Uts_16_0y_1652","F","Offspring","0+",2016,2016,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_15A_064",NA,NA,NA,"M","Adult","Adult",2015,NA,3.49,NA,NA,0,NA,2010,2010,1,0,NA
"8975","Uts_16_0y_1653","F","Offspring","0+",2016,2016,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_15A_076",NA,NA,NA,"M","Adult","Adult",2015,NA,4.27,NA,NA,0,NA,2010,2010,2,0,NA
"8976","Uts_16_0y_1654","F","Offspring","0+",2016,2016,2016,NA,NA,"Uts_13A_047",NA,"F","Adult","Adult",2013,2008,2007,NA,3,1,10,NA,NA,NA,NA,3.47,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"8977","Uts_16_0y_1655","M","Offspring","0+",2016,2016,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8978","Uts_16_0y_1656","F","Offspring","0+",2016,2016,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_15A_052",NA,NA,NA,"M","Adult","Adult",2015,NA,4.96,NA,NA,0,NA,2011,2011,1,0,NA
"8979","Uts_16_0y_1657","F","Offspring","0+",2016,2016,2016,NA,NA,"Uts_15A_010",NA,"F","Adult","Adult",2015,2009,2009,"Uts_15A_070",2,0,NA,"M","Adult","Adult",2015,2.56,4.62,6.36,0,0,0,2009,2009,3,0,NA
"8980","Uts_16_0y_1658","F","Offspring","0+",2016,2016,2016,NA,NA,"Uts_15A_055",NA,"F","Adult","Adult",2015,2009,2007,NA,4,1,20,NA,NA,NA,NA,4.5,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"8981","Uts_16_0y_1659","F","Offspring","0+",2016,2016,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_15A_076",NA,NA,NA,"M","Adult","Adult",2015,NA,4.05,NA,NA,0,NA,2010,2010,2,0,NA
"8982","Uts_16_0y_1660","F","Offspring","0+",2016,2016,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8983","Uts_16_0y_1661","F","Offspring","0+",2016,2016,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_15A_020",NA,NA,NA,"M","Adult","Adult",2015,NA,4.66,NA,NA,0,NA,2009,2009,3,0,NA
"8984","Uts_16_0y_1662","F","Offspring","0+",2016,2016,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_15A_020",NA,NA,NA,"M","Adult","Adult",2015,NA,3.34,NA,NA,0,NA,2009,2009,3,0,NA
"8985","Uts_16_0y_1663","M","Offspring","0+",2016,2016,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8986","Uts_16_0y_1664","F","Offspring","0+",2016,2016,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_15A_064",NA,NA,NA,"M","Adult","Adult",2015,NA,3.06,NA,NA,0,NA,2010,2010,1,0,NA
"8987","Uts_16_0y_1665","M","Offspring","0+",2016,2016,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8988","Uts_16_0y_1666","M","Offspring","0+",2016,2016,2016,NA,NA,"Uts_17A_075",NA,"F","Adult","Adult",2017,2010,2009,NA,5,1,30,NA,NA,NA,NA,5.12,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"8989","Uts_16_0y_1667","F","Offspring","0+",2016,2016,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8990","Uts_16_0y_1668","M","Offspring","0+",2016,2016,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8991","Uts_16_0y_1669","M","Offspring","0+",2016,2016,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_15A_064",NA,NA,NA,"M","Adult","Adult",2015,NA,3.29,NA,NA,0,NA,2010,2010,1,0,NA
"8992","Uts_16_0y_1670","M","Offspring","0+",2016,2016,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8993","Uts_16_0y_1671","M","Offspring","0+",2016,2016,2016,NA,NA,"Uts_15A_055",NA,"F","Adult","Adult",2015,2009,2007,NA,4,1,20,NA,NA,NA,NA,3.93,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"8994","Uts_16_0y_1672","M","Offspring","0+",2016,2016,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8995","Uts_16_0y_1673","F","Offspring","0+",2016,2016,2016,NA,NA,"Uts_15A_026",NA,"F","Adult","Adult",2015,2010,2010,NA,2,0,NA,NA,NA,NA,NA,3.09,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"8996","Uts_16_0y_1674","F","Offspring","0+",2016,2016,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8997","Uts_16_0y_1675","F","Offspring","0+",2016,2016,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8998","Uts_16_0y_1676","M","Offspring","0+",2016,2016,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_13_0y_0684",NA,NA,NA,"M","Offspring","0+",2013,NA,0.66,NA,NA,0,NA,2013,2013,NA,NA,NA
"8999","Uts_16_0y_1678","F","Offspring","0+",2016,2016,2016,NA,NA,"Uts_15A_055",NA,"F","Adult","Adult",2015,2009,2007,"Uts_15A_070",4,1,20,"M","Adult","Adult",2015,0.8,0.69,3.11,1,1,2,2009,2009,3,0,NA
"9000","Uts_16_0y_1679","M","Offspring","0+",2016,2016,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_15A_013",NA,NA,NA,"M","Adult","Adult",2015,NA,3.73,NA,NA,0,NA,2010,2010,1,0,NA
"9001","Uts_16_0y_1680","F","Offspring","0+",2016,2016,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9002","Uts_16_0y_1681","M","Offspring","0+",2016,2016,2016,NA,NA,"Uts_17A_078",NA,"F","Adult","Adult",2017,2010,2009,NA,5,1,30,NA,NA,NA,NA,2.77,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"9003","Uts_16_0y_1682","M","Offspring","0+",2016,2016,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9004","Uts_16_0y_1683","F","Offspring","0+",2016,2016,2016,NA,NA,"Uts_15A_026",NA,"F","Adult","Adult",2015,2010,2010,"Uts_15A_076",2,0,NA,"M","Adult","Adult",2015,4.74,3.14,5.82,0,0,0,2010,2010,2,0,NA
"9005","Uts_16_0y_1684","M","Offspring","0+",2016,2016,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9006","Uts_16_0y_1686","M","Offspring","0+",2016,2016,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9007","Uts_16_0y_1687","M","Offspring","0+",2016,2016,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_15A_076",NA,NA,NA,"M","Adult","Adult",2015,NA,2.49,NA,NA,0,NA,2010,2010,2,0,NA
"9008","Uts_16_0y_1688","F","Offspring","0+",2016,2016,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9009","Uts_16_0y_1689","M","Offspring","0+",2016,2016,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_15A_020",NA,NA,NA,"M","Adult","Adult",2015,NA,4.56,NA,NA,0,NA,2009,2009,3,0,NA
"9010","Uts_16_0y_1690","F","Offspring","0+",2016,2016,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9011","Uts_16_0y_1691","M","Offspring","0+",2016,2016,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_15A_020",NA,NA,NA,"M","Adult","Adult",2015,NA,4.55,NA,NA,0,NA,2009,2009,3,0,NA
"9012","Uts_16_0y_1692","M","Offspring","0+",2016,2016,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9013","Uts_16_0y_1694","F","Offspring","0+",2016,2016,2016,NA,NA,"Uts_17A_075",NA,"F","Adult","Adult",2017,2010,2009,NA,5,1,30,NA,NA,NA,NA,4.47,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"9014","Uts_16_0y_1695","M","Offspring","0+",2016,2016,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_15A_014",NA,NA,NA,"M","Adult","Adult",2015,NA,3.45,NA,NA,0,NA,2011,2011,1,0,NA
"9015","Uts_16_0y_1696","F","Offspring","0+",2016,2016,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_15A_020",NA,NA,NA,"M","Adult","Adult",2015,NA,3.91,NA,NA,0,NA,2009,2009,3,0,NA
"9016","Uts_16_0y_1697","M","Offspring","0+",2016,2016,2016,NA,NA,"Uts_15A_026",NA,"F","Adult","Adult",2015,2010,2010,"Uts_15A_076",2,0,NA,"M","Adult","Adult",2015,2.41,3.56,5.46,0,0,0,2010,2010,2,0,NA
"9017","Uts_16_0y_1699","M","Offspring","0+",2016,2016,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_15A_064",NA,NA,NA,"M","Adult","Adult",2015,NA,2.56,NA,NA,0,NA,2010,2010,1,0,NA
"9018","Uts_16_0y_1700","M","Offspring","0+",2016,2016,2016,NA,NA,"Uts_15A_026",NA,"F","Adult","Adult",2015,2010,2010,NA,2,0,NA,NA,NA,NA,NA,2.19,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"9019","Uts_16_0y_1702","F","Offspring","0+",2016,2016,2016,NA,NA,"Uts_17A_078",NA,"F","Adult","Adult",2017,2010,2009,NA,5,1,30,NA,NA,NA,NA,2.81,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"9020","Uts_16_0y_1703","F","Offspring","0+",2016,2016,2016,NA,NA,"Uts_11A_22",NA,"F","Adult","Adult",2011,2005,2006,"Uts_15A_005",2,0,NA,"M","Adult","Adult",2015,3.58,3.99,7.06,0,0,0,2010,2010,2,0,NA
"9021","Uts_16_0y_1704","M","Offspring","0+",2016,2016,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9022","Uts_16_0y_1705","M","Offspring","0+",2016,2016,2016,NA,NA,"Uts_17A_075",NA,"F","Adult","Adult",2017,2010,2009,NA,5,1,30,NA,NA,NA,NA,5.43,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"9023","Uts_16_0y_1706","M","Offspring","0+",2016,2016,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_15A_070",NA,NA,NA,"M","Adult","Adult",2015,NA,3.43,NA,NA,0,NA,2009,2009,3,0,NA
"9024","Uts_16_0y_1707","F","Offspring","0+",2016,2016,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9025","Uts_16_0y_1709","F","Offspring","0+",2016,2016,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_15A_070",NA,NA,NA,"M","Adult","Adult",2015,NA,3.23,NA,NA,0,NA,2009,2009,3,0,NA
"9026","Uts_16_0y_1710","F","Offspring","0+",2016,2016,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9027","Uts_16_0y_1711","M","Offspring","0+",2016,2016,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_15A_070",NA,NA,NA,"M","Adult","Adult",2015,NA,2.21,NA,NA,0,NA,2009,2009,3,0,NA
"9028","Uts_16_0y_1712","M","Offspring","0+",2016,2016,2016,NA,NA,"Uts_15A_055",NA,"F","Adult","Adult",2015,2009,2007,"Uts_15A_070",4,1,20,"M","Adult","Adult",2015,0.36,4.25,3.94,1,0,1,2009,2009,3,0,NA
"9029","Uts_16_0y_1713","M","Offspring","0+",2016,2016,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9030","Uts_16_0y_1714","F","Offspring","0+",2016,2016,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
